,age,decile_score,priors_count,decile_score.1,v_decile_score,priors_count.1,two_year_recid,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Caucasian,race_Other
5563,34.0,7.0,0.0,7.0,3.0,0.0,1.0,1,0,1,0,0,0,1,0
5564,32.0,2.0,5.0,2.0,2.0,5.0,0.0,1,0,1,0,0,0,1,0
5565,52.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,0,1,0
5566,25.0,4.0,2.0,4.0,4.0,2.0,0.0,0,1,1,0,0,1,0,0
5567,34.0,7.0,15.0,7.0,6.0,15.0,0.0,0,1,1,0,0,0,1,0
5568,47.0,4.0,4.0,4.0,4.0,4.0,1.0,0,1,0,1,0,1,0,0
5569,50.0,9.0,9.0,9.0,7.0,9.0,0.0,0,1,0,1,0,1,0,0
5570,30.0,5.0,4.0,5.0,2.0,4.0,0.0,1,0,1,0,0,1,0,0
5571,22.0,3.0,0.0,3.0,5.0,0.0,1.0,0,1,0,0,1,0,1,0
5572,53.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,0,0,1,0
5573,47.0,9.0,7.0,9.0,2.0,7.0,1.0,1,0,0,1,0,1,0,0
5574,37.0,8.0,3.0,8.0,5.0,3.0,0.0,0,1,1,0,0,0,1,0
5575,37.0,5.0,8.0,5.0,5.0,8.0,0.0,0,1,1,0,0,1,0,0
5576,26.0,10.0,7.0,10.0,9.0,7.0,1.0,0,1,1,0,0,1,0,0
5577,31.0,2.0,0.0,2.0,2.0,0.0,0.0,1,0,1,0,0,0,1,0
5578,20.0,3.0,0.0,3.0,5.0,0.0,1.0,0,1,0,0,1,0,1,0
5579,22.0,7.0,0.0,7.0,7.0,0.0,1.0,0,1,0,0,1,1,0,0
5580,33.0,10.0,14.0,10.0,8.0,14.0,1.0,0,1,1,0,0,1,0,0
5581,30.0,2.0,1.0,2.0,3.0,1.0,0.0,0,1,1,0,0,1,0,0
5582,27.0,6.0,5.0,6.0,6.0,5.0,1.0,0,1,1,0,0,0,1,0
5583,24.0,9.0,2.0,9.0,9.0,2.0,1.0,0,1,0,0,1,1,0,0
5584,20.0,4.0,1.0,4.0,6.0,1.0,0.0,1,0,0,0,1,0,0,1
5585,29.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0
5586,24.0,3.0,0.0,3.0,4.0,0.0,0.0,0,1,0,0,1,0,1,0
5587,44.0,9.0,29.0,9.0,1.0,29.0,1.0,0,1,1,0,0,1,0,0
5588,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,1,0
5589,36.0,2.0,1.0,2.0,1.0,1.0,0.0,1,0,1,0,0,1,0,0
5590,23.0,3.0,0.0,3.0,4.0,0.0,1.0,0,1,0,0,1,1,0,0
5591,21.0,10.0,1.0,10.0,10.0,1.0,1.0,0,1,0,0,1,1,0,0
5592,29.0,6.0,6.0,6.0,5.0,6.0,1.0,0,1,1,0,0,1,0,0
5593,25.0,9.0,10.0,9.0,9.0,10.0,1.0,0,1,1,0,0,0,0,1
5594,22.0,4.0,1.0,4.0,5.0,1.0,0.0,1,0,0,0,1,0,0,1
5595,29.0,5.0,4.0,5.0,6.0,4.0,0.0,0,1,1,0,0,1,0,0
5596,26.0,9.0,0.0,9.0,7.0,0.0,0.0,1,0,1,0,0,1,0,0
5597,50.0,1.0,7.0,1.0,1.0,7.0,1.0,1,0,0,1,0,0,1,0
5598,32.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,1,0,0
5599,45.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1
5600,30.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,1,0,0
5601,25.0,5.0,0.0,5.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0
5602,44.0,5.0,10.0,5.0,2.0,10.0,1.0,1,0,1,0,0,0,1,0
5603,58.0,4.0,0.0,4.0,2.0,0.0,1.0,0,1,0,1,0,1,0,0
5604,24.0,6.0,5.0,6.0,4.0,5.0,0.0,0,1,0,0,1,1,0,0
5605,20.0,10.0,1.0,10.0,8.0,1.0,1.0,0,1,0,0,1,1,0,0
5606,29.0,1.0,0.0,1.0,2.0,0.0,1.0,0,1,1,0,0,0,1,0
5607,21.0,5.0,1.0,5.0,4.0,1.0,0.0,0,1,0,0,1,0,1,0
5608,38.0,9.0,22.0,9.0,9.0,22.0,1.0,0,1,1,0,0,1,0,0
5609,62.0,2.0,5.0,2.0,2.0,5.0,0.0,0,1,0,1,0,0,0,1
5610,46.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,1,0
5611,29.0,10.0,17.0,10.0,6.0,17.0,1.0,0,1,1,0,0,1,0,0
5612,30.0,4.0,0.0,4.0,2.0,0.0,1.0,0,1,1,0,0,1,0,0
5613,55.0,1.0,8.0,1.0,1.0,8.0,1.0,0,1,0,1,0,1,0,0
5614,25.0,9.0,10.0,9.0,7.0,10.0,1.0,0,1,1,0,0,1,0,0
5615,47.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,0,1,0
5616,27.0,2.0,1.0,2.0,3.0,1.0,0.0,0,1,1,0,0,0,0,1
5617,30.0,10.0,13.0,10.0,7.0,13.0,1.0,0,1,1,0,0,1,0,0
5618,24.0,5.0,4.0,5.0,6.0,4.0,1.0,0,1,0,0,1,1,0,0
5619,48.0,1.0,2.0,1.0,1.0,2.0,1.0,0,1,0,1,0,0,1,0
5620,45.0,6.0,0.0,6.0,4.0,0.0,1.0,0,1,0,1,0,0,1,0
5621,26.0,5.0,2.0,5.0,5.0,2.0,0.0,0,1,1,0,0,1,0,0
5622,42.0,2.0,0.0,2.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0
5623,34.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,1,0,0
5624,21.0,4.0,0.0,4.0,6.0,0.0,1.0,0,1,0,0,1,1,0,0
5625,69.0,1.0,2.0,1.0,1.0,2.0,0.0,1,0,0,1,0,0,1,0
5626,24.0,5.0,5.0,5.0,6.0,5.0,1.0,0,1,0,0,1,0,1,0
5627,45.0,1.0,1.0,1.0,3.0,1.0,0.0,0,1,0,1,0,1,0,0
5628,28.0,9.0,3.0,9.0,7.0,3.0,0.0,0,1,1,0,0,1,0,0
5629,25.0,8.0,8.0,8.0,5.0,8.0,1.0,0,1,1,0,0,1,0,0
5630,52.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,1,0,0
5631,30.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,0,1,0
5632,26.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0,0,0,0,1
5633,34.0,2.0,0.0,2.0,1.0,0.0,1.0,0,1,1,0,0,0,0,1
5634,32.0,7.0,5.0,7.0,2.0,5.0,1.0,0,1,1,0,0,0,1,0
5635,47.0,4.0,11.0,4.0,3.0,11.0,0.0,0,1,0,1,0,0,1,0
5636,38.0,4.0,2.0,4.0,3.0,2.0,1.0,0,1,1,0,0,1,0,0
5637,32.0,10.0,2.0,10.0,7.0,2.0,0.0,0,1,1,0,0,1,0,0
5638,23.0,7.0,4.0,7.0,8.0,4.0,1.0,0,1,0,0,1,1,0,0
5639,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1
5640,59.0,9.0,9.0,9.0,4.0,9.0,1.0,0,1,0,1,0,1,0,0
5641,24.0,7.0,5.0,7.0,4.0,5.0,1.0,0,1,0,0,1,0,1,0
5642,22.0,6.0,0.0,6.0,7.0,0.0,0.0,1,0,0,0,1,1,0,0
5643,35.0,3.0,6.0,3.0,3.0,6.0,0.0,0,1,1,0,0,1,0,0
5644,24.0,7.0,0.0,7.0,7.0,0.0,1.0,0,1,0,0,1,1,0,0
5645,35.0,6.0,1.0,6.0,5.0,1.0,0.0,0,1,1,0,0,1,0,0
5646,25.0,6.0,2.0,6.0,4.0,2.0,0.0,0,1,1,0,0,1,0,0
5647,58.0,2.0,3.0,2.0,1.0,3.0,0.0,0,1,0,1,0,0,1,0
5648,27.0,4.0,7.0,4.0,3.0,7.0,1.0,0,1,1,0,0,1,0,0
5649,24.0,9.0,6.0,9.0,8.0,6.0,1.0,0,1,0,0,1,1,0,0
5650,33.0,2.0,2.0,2.0,2.0,2.0,0.0,0,1,1,0,0,0,1,0
5651,44.0,3.0,4.0,3.0,4.0,4.0,0.0,0,1,1,0,0,0,1,0
5652,30.0,5.0,3.0,5.0,3.0,3.0,0.0,0,1,1,0,0,1,0,0
5653,39.0,2.0,2.0,2.0,1.0,2.0,0.0,1,0,1,0,0,0,0,1
5654,28.0,3.0,0.0,3.0,2.0,0.0,0.0,0,1,1,0,0,0,1,0
5655,34.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,1,0,0
5656,26.0,8.0,1.0,8.0,5.0,1.0,1.0,0,1,1,0,0,1,0,0
5657,23.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,0,0,1,1,0,0
5658,29.0,8.0,11.0,8.0,6.0,11.0,1.0,0,1,1,0,0,0,1,0
5659,31.0,4.0,0.0,4.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0
5660,38.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,0,1
5661,30.0,8.0,14.0,8.0,3.0,14.0,1.0,0,1,1,0,0,1,0,0
5662,21.0,4.0,2.0,4.0,6.0,2.0,1.0,0,1,0,0,1,0,1,0
5663,44.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
5664,52.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0
5665,30.0,5.0,6.0,5.0,3.0,6.0,1.0,0,1,1,0,0,1,0,0
5666,31.0,8.0,9.0,8.0,6.0,9.0,1.0,0,1,1,0,0,1,0,0
5667,21.0,6.0,2.0,6.0,7.0,2.0,0.0,1,0,0,0,1,1,0,0
5668,77.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
5669,61.0,6.0,4.0,6.0,5.0,4.0,0.0,0,1,0,1,0,0,1,0
5670,41.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,1,0,0
5671,24.0,5.0,0.0,5.0,4.0,0.0,0.0,1,0,0,0,1,0,1,0
5672,34.0,3.0,5.0,3.0,3.0,5.0,0.0,1,0,1,0,0,1,0,0
5673,34.0,2.0,3.0,2.0,1.0,3.0,1.0,0,1,1,0,0,0,1,0
5674,27.0,3.0,1.0,3.0,3.0,1.0,0.0,0,1,1,0,0,0,0,1
5675,25.0,7.0,6.0,7.0,5.0,6.0,1.0,0,1,1,0,0,1,0,0
5676,30.0,1.0,1.0,1.0,2.0,1.0,0.0,0,1,1,0,0,1,0,0
5677,59.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1
5678,55.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,0,0,1,0
5679,22.0,6.0,1.0,6.0,6.0,1.0,0.0,1,0,0,0,1,1,0,0
5680,32.0,6.0,0.0,6.0,3.0,0.0,1.0,0,1,1,0,0,0,1,0
5681,53.0,2.0,5.0,2.0,1.0,5.0,0.0,0,1,0,1,0,1,0,0
5682,50.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,0,1,0,0,1,0
5683,26.0,4.0,1.0,4.0,5.0,1.0,1.0,0,1,1,0,0,0,0,1
5684,21.0,5.0,2.0,5.0,5.0,2.0,1.0,0,1,0,0,1,0,0,1
5685,36.0,6.0,7.0,6.0,3.0,7.0,1.0,0,1,1,0,0,1,0,0
5686,35.0,8.0,16.0,8.0,6.0,16.0,1.0,0,1,1,0,0,1,0,0
5687,25.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0,0,0,1,0
5688,31.0,6.0,2.0,6.0,3.0,2.0,0.0,1,0,1,0,0,0,1,0
5689,26.0,5.0,1.0,5.0,4.0,1.0,0.0,1,0,1,0,0,1,0,0
5690,25.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0
5691,32.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
5692,40.0,3.0,5.0,3.0,1.0,5.0,0.0,0,1,1,0,0,0,1,0
5693,35.0,3.0,0.0,3.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0
5694,27.0,3.0,2.0,3.0,2.0,2.0,0.0,0,1,1,0,0,1,0,0
5695,33.0,9.0,12.0,9.0,9.0,12.0,1.0,0,1,1,0,0,1,0,0
5696,36.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,0,1
5697,30.0,2.0,2.0,2.0,3.0,2.0,0.0,0,1,1,0,0,0,1,0
5698,30.0,4.0,0.0,4.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0
5699,41.0,8.0,19.0,8.0,2.0,19.0,0.0,0,1,1,0,0,1,0,0
5700,21.0,7.0,1.0,7.0,6.0,1.0,0.0,1,0,0,0,1,0,1,0
5701,29.0,7.0,0.0,7.0,3.0,0.0,0.0,1,0,1,0,0,0,1,0
5702,32.0,2.0,1.0,2.0,3.0,1.0,0.0,0,1,1,0,0,0,1,0
5703,25.0,5.0,0.0,5.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0
5704,50.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
5705,35.0,2.0,4.0,2.0,1.0,4.0,0.0,0,1,1,0,0,0,1,0
5706,37.0,9.0,17.0,9.0,7.0,17.0,1.0,0,1,1,0,0,1,0,0
5707,43.0,1.0,4.0,1.0,2.0,4.0,1.0,0,1,1,0,0,1,0,0
5708,29.0,6.0,12.0,6.0,4.0,12.0,1.0,0,1,1,0,0,0,1,0
5709,61.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
5710,22.0,9.0,4.0,9.0,6.0,4.0,1.0,1,0,0,0,1,1,0,0
5711,27.0,4.0,2.0,4.0,3.0,2.0,1.0,0,1,1,0,0,0,1,0
5712,31.0,10.0,0.0,10.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0
5713,44.0,9.0,12.0,9.0,4.0,12.0,0.0,0,1,1,0,0,1,0,0
5714,34.0,2.0,1.0,2.0,1.0,1.0,0.0,1,0,1,0,0,1,0,0
5715,24.0,6.0,0.0,6.0,4.0,0.0,0.0,0,1,0,0,1,0,0,1
5716,34.0,6.0,1.0,6.0,2.0,1.0,0.0,1,0,1,0,0,0,1,0
5717,20.0,7.0,0.0,7.0,8.0,0.0,1.0,1,0,0,0,1,1,0,0
5718,30.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,1,0,0
5719,43.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,1,0,0
5720,51.0,1.0,4.0,1.0,1.0,4.0,1.0,0,1,0,1,0,0,1,0
5721,37.0,5.0,9.0,5.0,3.0,9.0,0.0,0,1,1,0,0,0,0,1
5722,42.0,9.0,7.0,9.0,7.0,7.0,1.0,0,1,1,0,0,1,0,0
5723,29.0,4.0,1.0,4.0,3.0,1.0,0.0,1,0,1,0,0,0,0,1
5724,44.0,1.0,4.0,1.0,1.0,4.0,0.0,0,1,1,0,0,0,1,0
5725,24.0,6.0,0.0,6.0,5.0,0.0,0.0,1,0,0,0,1,0,1,0
5726,36.0,1.0,12.0,1.0,2.0,12.0,0.0,0,1,1,0,0,0,1,0
5727,39.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,0,0,0,1,0
5728,32.0,5.0,2.0,5.0,4.0,2.0,0.0,0,1,1,0,0,1,0,0
5729,30.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,1,0,0
5730,38.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
5731,27.0,6.0,8.0,6.0,4.0,8.0,0.0,1,0,1,0,0,1,0,0
5732,24.0,3.0,2.0,3.0,4.0,2.0,0.0,0,1,0,0,1,0,1,0
5733,30.0,6.0,0.0,6.0,3.0,0.0,1.0,1,0,1,0,0,0,1,0
5734,43.0,2.0,0.0,2.0,1.0,0.0,1.0,1,0,1,0,0,0,1,0
5735,30.0,9.0,8.0,9.0,8.0,8.0,1.0,0,1,1,0,0,1,0,0
5736,22.0,7.0,2.0,7.0,8.0,2.0,1.0,0,1,0,0,1,1,0,0
5737,26.0,4.0,1.0,4.0,3.0,1.0,0.0,1,0,1,0,0,0,1,0
5738,37.0,4.0,3.0,4.0,2.0,3.0,0.0,0,1,1,0,0,0,1,0
5739,25.0,9.0,5.0,9.0,7.0,5.0,1.0,0,1,1,0,0,0,1,0
5740,65.0,3.0,1.0,3.0,3.0,1.0,1.0,0,1,0,1,0,0,1,0
5741,52.0,5.0,0.0,5.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1
5742,37.0,6.0,9.0,6.0,7.0,9.0,0.0,0,1,1,0,0,0,0,1
5743,29.0,1.0,1.0,1.0,2.0,1.0,0.0,0,1,1,0,0,0,1,0
5744,32.0,5.0,3.0,5.0,2.0,3.0,0.0,0,1,1,0,0,0,1,0
5745,36.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,0,0,0,0,1
5746,21.0,9.0,8.0,9.0,5.0,8.0,1.0,0,1,0,0,1,1,0,0
5747,21.0,3.0,1.0,3.0,6.0,1.0,0.0,0,1,0,0,1,0,1,0
5748,47.0,4.0,13.0,4.0,3.0,13.0,1.0,0,1,0,1,0,0,1,0
5749,36.0,2.0,4.0,2.0,1.0,4.0,0.0,1,0,1,0,0,1,0,0
5750,25.0,7.0,6.0,7.0,6.0,6.0,1.0,1,0,1,0,0,1,0,0
5751,32.0,2.0,4.0,2.0,3.0,4.0,1.0,0,1,1,0,0,0,1,0
5752,43.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,1,0
5753,27.0,6.0,2.0,6.0,3.0,2.0,0.0,0,1,1,0,0,1,0,0
5754,26.0,4.0,8.0,4.0,3.0,8.0,1.0,0,1,1,0,0,1,0,0
5755,21.0,3.0,1.0,3.0,5.0,1.0,0.0,0,1,0,0,1,1,0,0
5756,34.0,2.0,0.0,2.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1
5757,46.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,0,1
5758,40.0,6.0,23.0,6.0,8.0,23.0,1.0,0,1,1,0,0,1,0,0
5759,38.0,3.0,3.0,3.0,1.0,3.0,0.0,0,1,1,0,0,0,1,0
5760,41.0,9.0,7.0,9.0,4.0,7.0,0.0,0,1,1,0,0,1,0,0
5761,25.0,10.0,7.0,10.0,8.0,7.0,1.0,0,1,1,0,0,0,1,0
5762,21.0,4.0,1.0,4.0,7.0,1.0,0.0,0,1,0,0,1,0,1,0
5763,74.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
5764,41.0,4.0,5.0,4.0,4.0,5.0,1.0,0,1,1,0,0,0,1,0
5765,57.0,7.0,11.0,7.0,3.0,11.0,1.0,0,1,0,1,0,1,0,0
5766,27.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0,0,0,0,1
5767,30.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,1,0,0
5768,33.0,6.0,3.0,6.0,2.0,3.0,1.0,1,0,1,0,0,0,1,0
5769,24.0,2.0,2.0,2.0,3.0,2.0,0.0,0,1,0,0,1,0,1,0
5770,52.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1
5771,29.0,6.0,0.0,6.0,3.0,0.0,0.0,1,0,1,0,0,0,1,0
5772,42.0,2.0,0.0,2.0,1.0,0.0,1.0,1,0,1,0,0,0,1,0
5773,30.0,2.0,1.0,2.0,2.0,1.0,0.0,1,0,1,0,0,0,1,0
5774,33.0,5.0,0.0,5.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0
5775,38.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,0,1
5776,21.0,6.0,2.0,6.0,6.0,2.0,1.0,0,1,0,0,1,1,0,0
5777,41.0,4.0,9.0,4.0,1.0,9.0,1.0,1,0,1,0,0,0,1,0
5778,28.0,8.0,5.0,8.0,7.0,5.0,0.0,1,0,1,0,0,1,0,0
5779,28.0,8.0,3.0,8.0,7.0,3.0,0.0,0,1,1,0,0,0,0,1
5780,52.0,1.0,3.0,1.0,1.0,3.0,0.0,1,0,0,1,0,1,0,0
5781,21.0,8.0,1.0,8.0,6.0,1.0,0.0,0,1,0,0,1,0,0,1
5782,22.0,5.0,1.0,5.0,5.0,1.0,0.0,1,0,0,0,1,0,0,1
5783,32.0,3.0,3.0,3.0,2.0,3.0,0.0,0,1,1,0,0,0,0,1
5784,25.0,2.0,0.0,2.0,3.0,0.0,1.0,0,1,1,0,0,1,0,0
5785,27.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0,0,1,0,0
5786,35.0,2.0,0.0,2.0,2.0,0.0,0.0,0,1,1,0,0,0,1,0
5787,40.0,3.0,2.0,3.0,3.0,2.0,0.0,0,1,1,0,0,1,0,0
5788,29.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0,0,0,0,1
5789,24.0,9.0,2.0,9.0,7.0,2.0,1.0,0,1,0,0,1,1,0,0
5790,24.0,10.0,10.0,10.0,9.0,10.0,1.0,0,1,0,0,1,1,0,0
5791,36.0,10.0,26.0,10.0,6.0,26.0,1.0,0,1,1,0,0,0,0,1
5792,54.0,6.0,13.0,6.0,1.0,13.0,0.0,0,1,0,1,0,1,0,0
5793,26.0,3.0,5.0,3.0,2.0,5.0,0.0,0,1,1,0,0,0,0,1
5794,50.0,2.0,1.0,2.0,3.0,1.0,0.0,0,1,0,1,0,0,1,0
5795,21.0,7.0,1.0,7.0,8.0,1.0,1.0,0,1,0,0,1,1,0,0
5796,51.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1
5797,24.0,5.0,2.0,5.0,5.0,2.0,1.0,0,1,0,0,1,1,0,0
5798,33.0,8.0,11.0,8.0,7.0,11.0,1.0,0,1,1,0,0,1,0,0
5799,29.0,1.0,3.0,1.0,2.0,3.0,0.0,0,1,1,0,0,1,0,0
5800,25.0,4.0,0.0,4.0,4.0,0.0,0.0,1,0,1,0,0,0,1,0
5801,38.0,3.0,0.0,3.0,1.0,0.0,1.0,0,1,1,0,0,1,0,0
5802,46.0,3.0,1.0,3.0,3.0,1.0,0.0,0,1,0,1,0,0,1,0
5803,33.0,7.0,9.0,7.0,7.0,9.0,1.0,0,1,1,0,0,1,0,0
5804,31.0,7.0,19.0,7.0,2.0,19.0,1.0,0,1,1,0,0,0,0,1
5805,21.0,4.0,0.0,4.0,6.0,0.0,0.0,0,1,0,0,1,0,0,1
5806,60.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,0,0,0,1
5807,39.0,5.0,3.0,5.0,3.0,3.0,1.0,1,0,1,0,0,1,0,0
5808,23.0,5.0,1.0,5.0,5.0,1.0,0.0,0,1,0,0,1,1,0,0
5809,23.0,5.0,3.0,5.0,4.0,3.0,1.0,1,0,0,0,1,1,0,0
5810,35.0,4.0,4.0,4.0,5.0,4.0,0.0,0,1,1,0,0,1,0,0
5811,49.0,2.0,12.0,2.0,2.0,12.0,1.0,0,1,0,1,0,0,1,0
5812,26.0,4.0,1.0,4.0,7.0,1.0,0.0,0,1,1,0,0,0,0,1
5813,27.0,5.0,0.0,5.0,4.0,0.0,0.0,0,1,1,0,0,0,1,0
5814,22.0,6.0,2.0,6.0,5.0,2.0,0.0,0,1,0,0,1,1,0,0
5815,29.0,4.0,0.0,4.0,2.0,0.0,1.0,1,0,1,0,0,1,0,0
5816,31.0,9.0,0.0,9.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0
5817,31.0,6.0,5.0,6.0,6.0,5.0,1.0,0,1,1,0,0,0,0,1
5818,29.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0,0,0,0,1
5819,65.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
5820,34.0,3.0,1.0,3.0,1.0,1.0,0.0,1,0,1,0,0,0,0,1
5821,24.0,10.0,6.0,10.0,5.0,6.0,0.0,0,1,0,0,1,0,1,0
5822,46.0,2.0,0.0,2.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0
5823,26.0,2.0,3.0,2.0,3.0,3.0,0.0,0,1,1,0,0,0,0,1
5824,20.0,4.0,0.0,4.0,6.0,0.0,1.0,0,1,0,0,1,1,0,0
5825,29.0,10.0,16.0,10.0,9.0,16.0,1.0,0,1,1,0,0,1,0,0
5826,29.0,3.0,7.0,3.0,2.0,7.0,0.0,0,1,1,0,0,1,0,0
5827,56.0,1.0,3.0,1.0,1.0,3.0,0.0,1,0,0,1,0,0,1,0
5828,21.0,4.0,0.0,4.0,7.0,0.0,0.0,0,1,0,0,1,1,0,0
5829,40.0,10.0,0.0,10.0,9.0,0.0,1.0,0,1,1,0,0,1,0,0
5830,22.0,9.0,2.0,9.0,8.0,2.0,1.0,0,1,0,0,1,1,0,0
5831,39.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,1,0
5832,22.0,8.0,1.0,8.0,10.0,1.0,1.0,0,1,0,0,1,1,0,0
5833,27.0,6.0,5.0,6.0,4.0,5.0,1.0,1,0,1,0,0,0,0,1
5834,36.0,2.0,1.0,2.0,1.0,1.0,0.0,0,1,1,0,0,0,1,0
5835,30.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,1,0,0
5836,56.0,4.0,17.0,4.0,4.0,17.0,1.0,0,1,0,1,0,0,1,0
5837,36.0,6.0,0.0,6.0,5.0,0.0,0.0,0,1,1,0,0,1,0,0
5838,38.0,7.0,5.0,7.0,7.0,5.0,0.0,0,1,1,0,0,1,0,0
5839,32.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
5840,34.0,9.0,5.0,9.0,2.0,5.0,1.0,1,0,1,0,0,1,0,0
5841,23.0,3.0,0.0,3.0,4.0,0.0,0.0,0,1,0,0,1,0,0,1
5842,52.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
5843,20.0,10.0,1.0,10.0,10.0,1.0,1.0,0,1,0,0,1,0,1,0
5844,38.0,4.0,5.0,4.0,2.0,5.0,0.0,0,1,1,0,0,1,0,0
5845,46.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
5846,27.0,4.0,0.0,4.0,4.0,0.0,1.0,0,1,1,0,0,1,0,0
5847,20.0,3.0,2.0,3.0,5.0,2.0,1.0,0,1,0,0,1,1,0,0
5848,51.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,1,0,0
5849,29.0,2.0,1.0,2.0,2.0,1.0,1.0,1,0,1,0,0,0,1,0
5850,35.0,2.0,7.0,2.0,1.0,7.0,1.0,1,0,1,0,0,1,0,0
5851,37.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0,0,0,1,0
5852,63.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
5853,27.0,6.0,2.0,6.0,4.0,2.0,0.0,0,1,1,0,0,1,0,0
5854,27.0,4.0,1.0,4.0,5.0,1.0,1.0,0,1,1,0,0,1,0,0
5855,27.0,5.0,0.0,5.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0
5856,24.0,6.0,2.0,6.0,5.0,2.0,1.0,0,1,0,0,1,1,0,0
5857,30.0,2.0,1.0,2.0,2.0,1.0,1.0,0,1,1,0,0,0,0,1
